SMILES,pKa
CCN(CC[N+]1(C)CCCCC1)c1ccccc1,2.77
CO[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1N,7.1
Cc1cnc2c(n1)CNC=N2,6.66
CN(C)c1nc2c(c(N(C)C)n1)N(C(=O)c1ccccc1)CCN2,5.66
Nc1nc(N)nc(N(CCO)CCO)n1,5.11
Nc1nc(O)c([N+](=O)[O-])c(NCC=O)n1,2.34
COc1ccc(-c2cnc(N)nc2)cc1,3.32
COc1ccnc(N(C)C)n1,5.85
COc1cnc(N)nc1N,7.23
NCCN(CC(=O)O)CC(=O)O,5.58
CSc1nc2cnc(C)nc2n1C,3.78
Cn1cnccc1=O,1.79
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,3.3660000000000005
Cc1ccc(NCC(=O)O)cc1,1.97
COc1ccc2ccc(N)cc2c1,4.19
c1ccc(CC2NCCN2)cc1,10.58
c1ccc2c(c1)NCCN2,4.84
Cc1ccc(CN)cc1,9.45
CN=c1ncccn1C,11.69
CCOC(=O)c1cc(NCCO)c(C(=O)O)cc1NCCO,2.4
Nc1nc2ccccc2c2c1ccc1ccccc12,6.64
Cc1cc(C)nc(NCC(C)C)n1,5.36
Nc1ccnc(O)c1,2.65
Nc1ncc2[nH]c(C(F)(F)F)nc2n1,2.54
Nc1cnc2c(Cl)ncnc2n1,0.81
Cc1nc(C)c2[nH]c(C)nc2n1,4.49
Cc1cccc2ncnc(C)c12,4.11
CNc1ncc(Br)c(N(C)C)n1,6.1
Nc1cccc2cccnc12,3.89
CNC(C)Cc1ccc(OC)c(OC)c1,9.81
CCCCCCCn1cccnc1=N,10.84
Cc1ccc2ccc3ccc(C)nc3c2n1,6.0
O=C(O)CNc1cccc(Cl)c1,1.05
c1c[nH]cn1,7.090747619047619
Nc1ccc2nnccc2c1,5.03
Cc1cn(C)cnc1=O,2.44
Clc1cccc2cncnc12,3.28
CC#Cc1c(C)nc(=N)n(C)c1C,10.92
CN1C=Nc2ccccc2C1,9.22
CCCCN=c1ncccn1C,12.17
O=C(O)CN(CCSCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.52
CCc1cccnc1O,5.0
CSc1nc(C)c(NC(C)=O)c(N)n1,3.97
Oc1ccc2cnccc2c1,5.83
Cc1nc2ncnc(N)c2nc1C,3.78
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,9.35
CC(C)(C)c1nc(N)ncc1Br,2.88
CC1(C)CC(=O)C(C2NC(N)=Nc3nccnc32)C(=O)C1,8.83
O=[N+]([O-])c1ccc2ncccc2c1,2.72
CCc1cnccc1[N+](=O)[O-],2.16
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,2.52
O=C(c1ccccc1)N(O)c1ccccc1,2.1
Sc1nc2cnc(Cl)cc2[nH]1,0.81
CN1CC=Cc2cc(S)ccc21,4.08
Nc1nc2cc3ccccc3cc2[nH]1,6.99
CSc1nc(C)c2[nH]c(=O)n(C)c2n1,2.62
Nc1nc(N)c2c(Cl)ccc(Cl)c2n1,6.07
CN(C)c1cnc2ncncc2n1,4.29
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,4.958333333333333
O=C(O)C#CCN1CCNCC1,2.78
Cc1ncc2nccnc2n1,4.8
Nc1ncc2c(n1)Nc1ccccc1S2,5.71
NC(N)=O,0.1
CCOC(=O)c1cnc(N)nc1N,5.07
Cc1ccncn1,1.91
Nc1ccc(C2CC2)cc1,4.9
CCC1CN1CC,8.18
S=c1nc2nc[nH]cc-2[nH]1,6.64
CCOC(=O)CNc1nc(Cl)ncc1N,2.61
Cc1nc2cc([N+](=O)[O-])ccc2[nH]1,4.37
CC(C)(C)c1ccccn1,5.76
NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O,8.11
N#Cc1ccc(N)nc1,3.41
NCCc1cc[nH]n1,9.61
Cc1n[nH]c(C)c1Cl,2.22
CC(N)Cc1ccccc1,9.968
NNc1nc(Cc2ccccc2)nc(NN)c1[N+](=O)[O-],4.06
CC1=Nc2c(O)nc(N)nc2NC1C,4.16
Cc1cccc(N(C)N)c1,5.09
CC1(C)C2CCC1(C)C(N)C2,10.17
Nc1n[nH]c(N)n1,4.43
C[C@@H]1CCN[C@@H](C(=O)O)C1,2.28
CNc1nc(N)cc(O)n1,3.2
CSc1nc2ccncc2n1C,6.28
Nc1nc2ccccc2nc1N,4.68
Cn1cnc2cnc(Cl)nc21,0.65
CNc1nc(C)nc(S)c1N,2.77
COc1ccc2ncccc2c1,5.03
Nc1cccc2ccc(O)cc12,4.2
C1COCCN1,8.456428571428573
FC(F)(F)c1cccc2cncnc12,2.38
CNc1ncc(-c2ccc([N+](=O)[O-])cc2)cn1,2.81
CCC1(c2ccccc2)C(=O)N(C)C(=O)N(CCN2CCOCC2)C1=O,5.74
CC(N)c1ccccc1,9.335
NCCF,8.79
CCOC(=O)CN1CCOCC1,5.03
NCCNc1ccccc1,9.44
CCOC(=O)[C@@H](N)CS,6.65
CNCC(O)c1ccccc1,9.44
CCc1nc(N)nc(N)c1Sc1ccc(Cl)cc1,6.27
CC(C)n1cnc2ccccc21,5.71
O=C(NO)c1ccccc1O,2.15
N[C@@H](CCC(F)(F)F)C(=O)O,2.04
CN1C(C)(C)CCCC1(C)C,11.19
CO[C@H]1O[C@H](CN)[C@@H](O)[C@H](N)[C@@H]1O,8.95
CCC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,8.81
CCOP(=O)(CCN(CC)CC)OCC,8.2
NNc1c2ccccc2nc2ccccc12,7.1
CN(CC(=O)O)C1CCCCC1,1.96
Cn1ccc(=O)cc1,3.29
CC(C)(C)c1cccnc1,5.82
CC(=O)c1ccccn1,2.721666666666667
Cc1cc(Br)n(C)n1,1.2
O=C(O)CCN(CC(=O)O)CC(=O)O,1.9
Nc1ccc(C(=O)O)c(O)c1,1.785
CCN(CC)c1nc(C)cc(C)n1,5.73
CSc1nc2cncnc2n1C,2.95
CNc1ccncc1C,9.635
Nc1ccncc1NC(=O)C(=O)O,1.37
CN1CC(=O)Cc2ccccc21,5.39
Cc1cc(C)c(C)nc1C,7.74
Cn1c(N)nccc1=S,2.89
NCCNCCNCCNCCN,9.68
C1CCC(CNCCNCC2CCCCC2)CC1,10.27
CCOC(=O)CNc1cccc(Cl)c1,0.91
Nc1cccc2[nH]ncc12,3.26
CSc1ccnnc1,3.24
c1ccc(-c2ccccn2)cc1,4.77
COc1ccccc1C(O)CNC(C)C,9.69
NC(CO)(CO)CO,8.123658823529412
COc1ccc2nc3cc(Cl)ccc3c(N)c2c1,8.94
Oc1cccc2cccnc12,5.0074
Nc1ccncc1N,9.075
O=Cc1ccccn1,3.8466666666666662
Cn1nc2[nH]c(=O)nc(N)c2n1,3.94
CC(C)CNCC(=O)O,2.35
FC(F)(F)c1ccc2ncncc2c1,3.96
N[C@@H]1CCCC[C@H]1O,9.63
CCCCn1cccnc1=NC,11.9
Nc1cc2nccnc2cn1,3.13
COc1cc(N)cc([N+](=O)[O-])c1,2.11
NCCCCC(=O)O,4.21
OCC1=CCN2CC[C@@H](O)[C@@H]12,8.88
Fc1cccnc1,2.97
CCCn1cccnc1=N,10.91
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,3.325
OC1NC=Nc2ccc(F)cc21,7.23
COCc1ccc(OC)nc1COC,2.55
Cc1nccs1,3.415
CCCCN1CCCCC1C,10.7
c1cnc(NC2CCCCC2)nc1,4.04
Nc1ncc[nH]1,8.46
c1ccc(-c2cccnc2)nc1,4.42
CC(C)(C)Nc1ncncc1Br,4.64
Cc1nc(=N)n(C)c(C)c1-c1ccc([N+](=O)[O-])cc1,11.03
CN(C)c1nc2ccc3c(c2[nH]1)CCCC3,7.54
Nc1ncnc2[nH]ncc12,4.55
Cn1ncc2c(Nc3ccccc3)ncnc21,3.49
Nc1cccc2c(O)cccc12,3.96
CNCCNC,10.159999999999998
CCC(C)n1cccnc1=O,2.95
OCCNc1nc(NCCO)nc(NCCO)n1,5.2
CCNc1nc(NCC)nc(NCC)n1,5.84
NCc1cccc([N+](=O)[O-])c1,8.65
C#CCn1c(C)cc(C)nc1=N,10.36
CCC(=O)OCCN(C)C,8.29
CNc1ncc(Br)c(N)n1,5.72
NNc1ccc2cccnc2c1,6.71
CN(C)c1ccnc2ccccc12,8.375
CNc1ncnc2c1ncn2C,4.07
Nc1cc2ccccc2cn1,4.9399999999999995
O=[N+]([O-])c1cccc2ncncc12,3.73
C[C@@H](O)[C@H](N)C(=O)O,2.226857142857143
Nc1cc(Br)c2ccccc2c1,3.4
CCOC(=O)CNc1ccc(Cl)cc1,1.39
Cc1ccc2nc(C)nc(C(N)=O)c2c1,2.975
CC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)O,3.16
OCc1nc2ncncc2[nH]1,2.58
NC(CC(=O)O)C(F)(F)F,2.76
CSc1cnnc2ccccc12,3.09
CC(C)c1cnccc1[N+](=O)[O-],2.175
COC(=O)[C@@H](N)CS,6.605
CCC(C)NC(C)CC,10.91
NC1CCCCC1O,9.53
Cc1ccc(C)nc1,6.426666666666667
c1n[nH]c2c1CCC2,3.61
CN[C@@H](C)[C@H](O)c1ccccc1,9.565
CNc1ccncc1C(C)C,9.75
COc1cc(N)c2ccccc2c1,3.26
CCc1ccccc1N,4.37
